first,dist,last,hits
ken,-4,ike,43
ken,-4,musi,41
ken,-4,lukin,40
ken,-3,la,9860
ken,-3,ni,5922
ken,-3,mi,5322
ken,-3,sina,4767
ken,-3,jan,3972
ken,-3,li,3194
ken,-3,ken,2439
ken,-3,toki,2349
ken,-3,taso,2177
ken,-3,wile,1228
ken,-3,pona,1072
ken,-3,seme,1065
ken,-3,nimi,1052
ken,-3,ala,973
ken,-3,ona,870
ken,-3,mute,856
ken,-3,kama,811
ken,-3,lon,808
ken,-3,ijo,755
ken,-3,ante,715
ken,-3,nasin,646
ken,-3,lili,632
ken,-3,a,620
ken,-3,sona,611
ken,-3,ilo,577
ken,-3,pini,428
ken,-3,tenpo,415
ken,-3,kin,407
ken,-3,ale,376
ken,-3,wan,364
ken,-3,tu,347
ken,-3,e,339
ken,-3,ike,323
ken,-3,suli,278
ken,-3,lape,274
ken,-3,tomo,272
ken,-3,sitelen,260
ken,-3,tawa,256
ken,-3,pali,211
ken,-3,musi,207
ken,-3,lawa,178
ken,-3,en,173
ken,-3,nanpa,170
ken,-3,ma,168
ken,-3,lipu,153
ken,-3,sama,150
ken,-3,sin,144
ken,-3,pilin,136
ken,-3,wawa,134
ken,-3,kulupu,132
ken,-3,inli,125
ken,-3,weka,112
ken,-3,kalama,96
ken,-3,poka,82
ken,-3,mama,80
ken,-3,o,80
ken,-3,n,79
ken,-3,pakala,76
ken,-3,moku,74
ken,-3,nasa,70
ken,-3,awen,65
ken,-3,soweli,64
ken,-3,jo,58
ken,-3,sijelo,53
ken,-3,pimeja,51
ken,-3,lukin,47
ken,-3,uta,45
ken,-3,waso,42
ken,-2,la,25829
ken,-2,ona,12099
ken,-2,ni,10945
ken,-2,ken,8862
ken,-2,taso,6926
ken,-2,jan,6794
ken,-2,mi,3954
ken,-2,ale,2850
ken,-2,mute,2833
ken,-2,pona,2302
ken,-2,ala,2228
ken,-2,ilo,2029
ken,-2,ante,1946
ken,-2,a,1611
ken,-2,sina,1497
ken,-2,kin,1402
ken,-2,tu,1348
ken,-2,ijo,1013
ken,-2,li,965
ken,-2,toki,957
ken,-2,lili,931
ken,-2,sona,789
ken,-2,seme,721
ken,-2,lon,701
ken,-2,suli,644
ken,-2,wan,640
ken,-2,o,631
ken,-2,ike,604
ken,-2,nimi,566
ken,-2,pana,483
ken,-2,soweli,456
ken,-2,sin,443
ken,-2,musi,437
ken,-2,wawa,432
ken,-2,kama,413
ken,-2,lawa,393
ken,-2,weka,377
ken,-2,nasa,360
ken,-2,wile,352
ken,-2,jo,347
ken,-2,ali,329
ken,-2,tawa,327
ken,-2,sitelen,323
ken,-2,lukin,323
ken,-2,pali,317
ken,-2,nasin,303
ken,-2,pilin,288
ken,-2,nanpa,283
ken,-2,waso,270
ken,-2,lipu,270
ken,-2,pakala,260
ken,-2,tenpo,258
ken,-2,kulupu,248
ken,-2,sewi,245
ken,-2,telo,242
ken,-2,anu,236
ken,-2,ma,227
ken,-2,n,225
ken,-2,moku,223
ken,-2,inli,218
ken,-2,pipi,217
ken,-2,tomo,211
ken,-2,kon,202
ken,-2,kasi,198
ken,-2,sama,195
ken,-2,e,192
ken,-2,pini,184
ken,-2,mani,181
ken,-2,lape,179
ken,-2,kalama,179
ken,-2,poki,167
ken,-2,pimeja,161
ken,-2,kala,161
ken,-2,akesi,159
ken,-2,kiwen,154
ken,-2,kute,145
ken,-2,suwi,142
ken,-2,suno,141
ken,-2,sijelo,141
ken,-2,tonsi,138
ken,-2,unpa,137
ken,-2,tan,132
ken,-2,utala,131
ken,-2,meli,126
ken,-2,mun,121
ken,-2,luka,121
ken,-2,seli,118
ken,-2,kijetesantakalu,117
ken,-2,olin,114
ken,-2,pi,114
ken,-2,kule,109
ken,-2,linja,107
ken,-2,lete,107
ken,-2,sike,104
ken,-2,moli,104
ken,-2,poka,103
ken,-2,nano,102
ken,-2,kili,102
ken,-2,en,97
ken,-2,jaki,96
ken,-2,uta,96
ken,-2,len,92
ken,-2,ko,90
ken,-2,mama,88
ken,-2,open,87
ken,-2,mije,85
ken,-2,mu,80
ken,-2,loje,76
ken,-2,insa,74
ken,-2,anpa,73
ken,-2,alasa,70
ken,-2,siko,70
ken,-2,jelo,70
ken,-2,monsuta,68
ken,-2,walo,68
ken,-2,palisa,65
ken,-2,namako,64
ken,-2,sinpin,64
ken,-2,soko,64
ken,-2,pan,63
ken,-2,awen,60
ken,-2,esun,60
ken,-2,pu,57
ken,-2,p,56
ken,-2,noka,51
ken,-2,linku,49
ken,-2,nena,49
ken,-2,laso,48
ken,-2,kepeken,47
ken,-2,oko,47
ken,-2,sonja,44
ken,-1,li,76695
ken,-1,mi,52961
ken,-1,sina,30410
ken,-1,ala,9002
ken,-1,e,3352
ken,-1,la,3069
ken,-1,o,2774
ken,-1,pi,2004
ken,-1,taso,1975
ken,-1,a,1381
ken,-1,kama,1053
ken,-1,n,916
ken,-1,jan,752
ken,-1,wile,618
ken,-1,awen,584
ken,-1,ken,506
ken,-1,ona,442
ken,-1,lon,432
ken,-1,tawa,313
ken,-1,tenpo,295
ken,-1,ni,284
ken,-1,mute,275
ken,-1,ijo,250
ken,-1,nimi,247
ken,-1,pona,241
ken,-1,tan,233
ken,-1,anu,230
ken,-1,ale,209
ken,-1,sona,206
ken,-1,nasin,180
ken,-1,toki,171
ken,-1,kin,160
ken,-1,en,132
ken,-1,pali,114
ken,-1,ike,111
ken,-1,pakala,102
ken,-1,ante,98
ken,-1,tu,97
ken,-1,sama,88
ken,-1,kepeken,87
ken,-1,lipu,85
ken,-1,lili,82
ken,-1,kasi,74
ken,-1,seme,74
ken,-1,lukin,69
ken,-1,sin,63
ken,-1,wan,63
ken,-1,ilo,59
ken,-1,ma,59
ken,-1,pilin,56
ken,-1,suli,56
ken,-1,lawa,55
ken,-1,utala,55
ken,-1,musi,54
ken,-1,moku,54
ken,-1,alasa,54
ken,-1,soweli,52
ken,-1,pana,50
ken,-1,wawa,48
ken,-1,kon,47
ken,-1,sitelen,43
ken,-1,pini,43
ken,-1,me,42
ken,-1,nanpa,40
ken,1,ala,48074
ken,1,la,30546
ken,1,toki,17427
ken,1,kama,8091
ken,1,pona,6542
ken,1,pana,6431
ken,1,sona,5793
ken,1,lukin,5456
ken,1,pali,5219
ken,1,lon,4937
ken,1,kepeken,4797
ken,1,tawa,4345
ken,1,e,3776
ken,1,ante,3123
ken,1,ni,2659
ken,1,ike,2377
ken,1,kute,2244
ken,1,musi,2129
ken,1,weka,2057
ken,1,a,1981
ken,1,sitelen,1885
ken,1,moku,1830
ken,1,suli,1797
ken,1,awen,1711
ken,1,jo,1637
ken,1,pilin,1495
ken,1,pakala,1464
ken,1,sama,1389
ken,1,li,1320
ken,1,wile,1242
ken,1,lape,1178
ken,1,pi,1096
ken,1,alasa,1065
ken,1,mute,982
ken,1,nasa,896
ken,1,lili,874
ken,1,taso,873
ken,1,mi,855
ken,1,moli,837
ken,1,kin,801
ken,1,nimi,784
ken,1,ijo,721
ken,1,jan,707
ken,1,kalama,652
ken,1,mu,620
ken,1,ale,600
ken,1,wawa,599
ken,1,pini,585
ken,1,lawa,572
ken,1,esun,549
ken,1,open,509
ken,1,ken,506
ken,1,tan,499
ken,1,sina,499
ken,1,utala,459
ken,1,wan,458
ken,1,luka,380
ken,1,anu,373
ken,1,tu,356
ken,1,nasin,354
ken,1,len,304
ken,1,nanpa,303
ken,1,unpa,301
ken,1,suwi,286
ken,1,seme,285
ken,1,ilo,270
ken,1,kon,268
ken,1,olin,263
ken,1,ona,254
ken,1,anpa,237
ken,1,seli,231
ken,1,soweli,223
ken,1,poki,220
ken,1,sin,206
ken,1,kule,202
ken,1,lanpan,179
ken,1,uta,178
ken,1,sewi,178
ken,1,monsuta,161
ken,1,oko,160
ken,1,waso,157
ken,1,tenpo,154
ken,1,kulupu,153
ken,1,jaki,144
ken,1,mama,137
ken,1,kipisi,137
ken,1,telo,136
ken,1,en,135
ken,1,lipu,131
ken,1,o,131
ken,1,te,130
ken,1,tomo,124
ken,1,kala,121
ken,1,tonsi,113
ken,1,sike,100
ken,1,ma,99
ken,1,namako,93
ken,1,ko,91
ken,1,mani,85
ken,1,meli,83
ken,1,pipi,82
ken,1,akesi,79
ken,1,kiwen,78
ken,1,loje,77
ken,1,pu,77
ken,1,poka,74
ken,1,linja,73
ken,1,laso,72
ken,1,kasi,70
ken,1,mije,69
ken,1,kili,68
ken,1,lete,68
ken,1,ali,62
ken,1,insa,59
ken,1,suno,58
ken,1,x,58
ken,1,palisa,57
ken,1,walo,53
ken,1,pimeja,51
ken,1,pan,49
ken,1,ta,44
ken,1,sijelo,44
ken,1,supa,43
ken,1,jasima,42
ken,1,lupa,41
ken,2,e,41748
ken,2,ken,8862
ken,2,mi,8839
ken,2,toki,7846
ken,2,sona,5697
ken,2,lon,5574
ken,2,tawa,4568
ken,2,pona,4442
ken,2,ni,4081
ken,2,ala,3809
ken,2,kepeken,3508
ken,2,ona,3251
ken,2,sina,3067
ken,2,li,2697
ken,2,lukin,2508
ken,2,jan,2382
ken,2,la,2068
ken,2,nimi,1866
ken,2,kama,1708
ken,2,pali,1598
ken,2,tenpo,1294
ken,2,a,1292
ken,2,jo,1285
ken,2,lape,1272
ken,2,mute,1140
ken,2,pana,1101
ken,2,tan,1070
ken,2,ante,1048
ken,2,sitelen,1026
ken,2,o,989
ken,2,kute,935
ken,2,weka,915
ken,2,ilo,850
ken,2,taso,816
ken,2,lili,763
ken,2,ma,752
ken,2,nasin,731
ken,2,moku,664
ken,2,musi,644
ken,2,awen,628
ken,2,pi,620
ken,2,tomo,617
ken,2,ike,584
ken,2,ijo,536
ken,2,pilin,534
ken,2,kin,447
ken,2,moli,446
ken,2,lawa,404
ken,2,pini,401
ken,2,uta,378
ken,2,sama,370
ken,2,wawa,370
ken,2,pakala,360
ken,2,kalama,337
ken,2,alasa,336
ken,2,inli,324
ken,2,sin,312
ken,2,kulupu,293
ken,2,lipu,286
ken,2,insa,286
ken,2,poka,243
ken,2,wile,214
ken,2,seme,206
ken,2,open,204
ken,2,anu,203
ken,2,kon,199
ken,2,wan,197
ken,2,suli,196
ken,2,poki,189
ken,2,esun,185
ken,2,tu,183
ken,2,utala,149
ken,2,telo,146
ken,2,sewi,142
ken,2,soweli,128
ken,2,luka,122
ken,2,nanpa,118
ken,2,len,116
ken,2,sike,96
ken,2,waso,96
ken,2,olin,81
ken,2,mu,80
ken,2,nasa,80
ken,2,unpa,76
ken,2,mama,69
ken,2,anpa,69
ken,2,ale,66
ken,2,suno,63
ken,2,kipisi,58
ken,2,pake,58
ken,2,noka,57
ken,2,sijelo,56
ken,2,lanpan,55
ken,2,oko,53
ken,2,kili,51
ken,2,pipi,48
ken,2,kule,42
ken,2,linja,40
ken,3,e,16066
ken,3,toki,7560
ken,3,ni,7460
ken,3,li,5568
ken,3,sona,2952
ken,3,ona,2684
ken,3,ken,2439
ken,3,nimi,2345
ken,3,pona,2234
ken,3,sitelen,1964
ken,3,lon,1796
ken,3,ijo,1715
ken,3,wile,1693
ken,3,kama,1579
ken,3,mi,1569
ken,3,kepeken,1293
ken,3,pana,1268
ken,3,o,1245
ken,3,tenpo,1113
ken,3,jan,1049
ken,3,tawa,886
ken,3,nasin,802
ken,3,sina,778
ken,3,lipu,772
ken,3,pilin,769
ken,3,pali,722
ken,3,lukin,701
ken,3,tomo,649
ken,3,ilo,573
ken,3,tan,544
ken,3,kalama,489
ken,3,kon,463
ken,3,mute,436
ken,3,ante,435
ken,3,moku,430
ken,3,musi,427
ken,3,jo,422
ken,3,ale,394
ken,3,seme,385
ken,3,uta,379
ken,3,ma,332
ken,3,lape,315
ken,3,kute,314
ken,3,telo,282
ken,3,weka,263
ken,3,a,262
ken,3,pi,211
ken,3,pakala,193
ken,3,ala,146
ken,3,taso,141
ken,3,awen,135
ken,3,poka,123
ken,3,suno,120
ken,3,la,114
ken,3,tu,108
ken,3,insa,106
ken,3,inli,103
ken,3,alasa,98
ken,3,mani,82
ken,3,kin,76
ken,3,nasa,74
ken,3,kili,72
ken,3,sewi,69
ken,3,en,63
ken,3,mun,62
ken,3,lawa,57
ken,3,nanpa,55
ken,3,pini,51
ken,3,kule,51
ken,3,linja,49
ken,3,luka,49
ken,3,wawa,49
ken,3,pan,46
ken,3,sijelo,46
ken,3,sama,45
ken,3,esun,44
ken,3,lili,44
ken,3,kulupu,41
ken,3,open,40
ken,3,mu,40
ken,4,e,5804
ken,4,toki,2987
ken,4,pona,2619
ken,4,ni,2126
ken,4,a,1165
ken,4,li,1147
ken,4,ona,1109
ken,4,lon,970
ken,4,tawa,818
ken,4,sona,665
ken,4,ijo,623
ken,4,sitelen,597
ken,4,pi,568
ken,4,kepeken,543
ken,4,ken,512
ken,4,ala,497
ken,4,kama,482
ken,4,ike,428
ken,4,nimi,420
ken,4,sina,397
ken,4,wile,335
ken,4,la,330
ken,4,mi,308
ken,4,ante,259
ken,4,tenpo,252
ken,4,musi,245
ken,4,pali,226
ken,4,inli,219
ken,4,tan,218
ken,4,mute,218
ken,4,nasin,218
ken,4,pana,217
ken,4,pipi,188
ken,4,ilo,183
ken,4,jo,170
ken,4,sama,168
ken,4,jan,135
ken,4,kon,128
ken,4,lipu,126
ken,4,pilin,115
ken,4,mani,112
ken,4,ale,102
ken,4,nasa,96
ken,4,kin,68
ken,4,telo,63
ken,4,kalama,51
ken,4,weka,48
ken,4,sin,47
ken,4,suli,44
ken,4,tomo,43
ken,4,lili,43
ken,4,mun,42
ken,4,lape,40
ken,4,lukin,40
ken,4,uta,40
ken,4,taso,40
ken,5,e,1119
ken,5,toki,791
ken,5,ni,753
ken,5,pona,473
ken,5,mi,347
ken,5,sitelen,240
ken,5,sina,239
ken,5,ala,134
ken,5,tawa,133
ken,5,ona,113
ken,5,nimi,104
ken,5,tenpo,99
ken,5,kepeken,94
ken,5,sona,92
ken,5,ijo,79
ken,5,pi,54
ken,5,lipu,42
ken,5,inli,42
ken,5,taso,41
keni,-1,jan,42
kensin,-1,musi,42
kepe,-1,jan,175
kepe,1,li,63
kepe,1,o,62
kepeken,-5,kama,387
kepeken,-5,ni,380
kepeken,-5,sina,166
kepeken,-5,jan,159
kepeken,-5,ken,94
kepeken,-5,kala,45
kepeken,-5,ale,43
kepeken,-5,mi,43
kepeken,-4,la,1609
kepeken,-4,mi,1169
kepeken,-4,tenpo,938
kepeken,-4,ken,543
kepeken,-4,sona,510
kepeken,-4,ni,508
kepeken,-4,sina,478
kepeken,-4,toki,379
kepeken,-4,li,336
kepeken,-4,jan,327
kepeken,-4,pi,271
kepeken,-4,taso,219
kepeken,-4,kama,205
kepeken,-4,sitelen,188
kepeken,-4,tan,158
kepeken,-4,pali,109
kepeken,-4,wile,94
kepeken,-4,tawa,90
kepeken,-4,o,59
kepeken,-4,ona,56
kepeken,-4,mute,52
kepeken,-4,ala,48
kepeken,-4,kalama,45
kepeken,-3,la,4193
kepeken,-3,mi,3214
kepeken,-3,e,2009
kepeken,-3,jan,1949
kepeken,-3,toki,1733
kepeken,-3,sina,1669
kepeken,-3,li,1482
kepeken,-3,ken,1293
kepeken,-3,ni,1167
kepeken,-3,pali,1153
kepeken,-3,mute,779
kepeken,-3,ona,742
kepeken,-3,taso,612
kepeken,-3,pona,437
kepeken,-3,sona,416
kepeken,-3,ala,410
kepeken,-3,pi,311
kepeken,-3,kama,238
kepeken,-3,lon,224
kepeken,-3,ale,221
kepeken,-3,pini,219
kepeken,-3,wile,187
kepeken,-3,kepeken,181
kepeken,-3,sitelen,179
kepeken,-3,seme,176
kepeken,-3,lili,148
kepeken,-3,jo,141
kepeken,-3,lukin,134
kepeken,-3,pana,108
kepeken,-3,ante,105
kepeken,-3,tawa,93
kepeken,-3,kin,90
kepeken,-3,tenpo,85
kepeken,-3,suli,82
kepeken,-3,wan,67
kepeken,-3,moli,57
kepeken,-3,o,57
kepeken,-3,musi,56
kepeken,-3,ilo,50
kepeken,-3,lipu,44
kepeken,-3,nimi,43
kepeken,-3,ma,40
kepeken,-2,mi,8108
kepeken,-2,e,7604
kepeken,-2,la,6474
kepeken,-2,li,5441
kepeken,-2,toki,3934
kepeken,-2,ken,3508
kepeken,-2,sina,3486
kepeken,-2,ona,2381
kepeken,-2,jan,2054
kepeken,-2,wile,1747
kepeken,-2,ala,1737
kepeken,-2,mute,1134
kepeken,-2,taso,1132
kepeken,-2,tawa,1099
kepeken,-2,ni,1067
kepeken,-2,o,950
kepeken,-2,kama,918
kepeken,-2,kepeken,866
kepeken,-2,pona,633
kepeken,-2,sitelen,560
kepeken,-2,sona,508
kepeken,-2,nimi,489
kepeken,-2,ijo,431
kepeken,-2,kalama,350
kepeken,-2,ale,342
kepeken,-2,a,314
kepeken,-2,musi,313
kepeken,-2,ante,298
kepeken,-2,lon,250
kepeken,-2,lili,235
kepeken,-2,tomo,190
kepeken,-2,ilo,181
kepeken,-2,seme,153
kepeken,-2,kin,140
kepeken,-2,kulupu,138
kepeken,-2,pali,133
kepeken,-2,lipu,120
kepeken,-2,pilin,110
kepeken,-2,tu,103
kepeken,-2,wan,102
kepeken,-2,ma,101
kepeken,-2,jo,90
kepeken,-2,pi,68
kepeken,-2,sijelo,67
kepeken,-2,lawa,60
kepeken,-2,suli,60
kepeken,-2,tenpo,56
kepeken,-2,telo,56
kepeken,-2,sin,52
kepeken,-2,nasin,50
kepeken,-2,ali,50
kepeken,-2,pana,49
kepeken,-2,kasi,48
kepeken,-2,nanpa,48
kepeken,-2,sonja,47
kepeken,-2,ike,46
kepeken,-2,inli,46
kepeken,-2,nano,41
kepeken,-2,soweli,40
kepeken,-1,mi,17876
kepeken,-1,li,12426
kepeken,-1,toki,7892
kepeken,-1,o,5914
kepeken,-1,sina,5481
kepeken,-1,ken,4797
kepeken,-1,ala,3445
kepeken,-1,ni,3353
kepeken,-1,pona,3019
kepeken,-1,wile,2839
kepeken,-1,ona,2336
kepeken,-1,tawa,1911
kepeken,-1,musi,1822
kepeken,-1,sitelen,1641
kepeken,-1,sona,1360
kepeken,-1,mute,1301
kepeken,-1,pali,944
kepeken,-1,kama,832
kepeken,-1,nimi,829
kepeken,-1,e,796
kepeken,-1,pi,773
kepeken,-1,lili,628
kepeken,-1,ijo,608
kepeken,-1,jan,599
kepeken,-1,moku,597
kepeken,-1,ante,584
kepeken,-1,ale,540
kepeken,-1,seme,533
kepeken,-1,lon,530
kepeken,-1,taso,482
kepeken,-1,awen,441
kepeken,-1,suli,406
kepeken,-1,la,393
kepeken,-1,tomo,379
kepeken,-1,lukin,372
kepeken,-1,wawa,370
kepeken,-1,ilo,365
kepeken,-1,kalama,361
kepeken,-1,sin,358
kepeken,-1,lipu,339
kepeken,-1,sama,325
kepeken,-1,nasin,317
kepeken,-1,alasa,316
kepeken,-1,open,314
kepeken,-1,ike,313
kepeken,-1,utala,259
kepeken,-1,tan,230
kepeken,-1,ma,227
kepeken,-1,nanpa,217
kepeken,-1,sewi,213
kepeken,-1,len,203
kepeken,-1,kepeken,201
kepeken,-1,wan,197
kepeken,-1,inli,197
kepeken,-1,telo,194
kepeken,-1,a,192
kepeken,-1,lape,182
kepeken,-1,pilin,181
kepeken,-1,weka,176
kepeken,-1,pini,173
kepeken,-1,anu,160
kepeken,-1,uta,159
kepeken,-1,tu,157
kepeken,-1,kon,153
kepeken,-1,unpa,141
kepeken,-1,soweli,141
kepeken,-1,tenpo,139
kepeken,-1,pakala,138
kepeken,-1,lawa,127
kepeken,-1,sike,126
kepeken,-1,kin,124
kepeken,-1,insa,123
kepeken,-1,luka,116
kepeken,-1,pana,110
kepeken,-1,nasa,110
kepeken,-1,pan,108
kepeken,-1,kiwen,101
kepeken,-1,moli,99
kepeken,-1,esun,99
kepeken,-1,seli,93
kepeken,-1,anpa,92
kepeken,-1,kasi,92
kepeken,-1,kute,89
kepeken,-1,jo,87
kepeken,-1,pu,85
kepeken,-1,poki,85
kepeken,-1,waso,83
kepeken,-1,ali,82
kepeken,-1,jaki,81
kepeken,-1,mani,81
kepeken,-1,epelanto,79
kepeken,-1,suwi,77
kepeken,-1,linja,75
kepeken,-1,sijelo,75
kepeken,-1,kili,74
kepeken,-1,kulupu,73
kepeken,-1,mu,73
kepeken,-1,noka,71
kepeken,-1,suno,68
kepeken,-1,manka,68
kepeken,-1,kule,63
kepeken,-1,ki,60
kepeken,-1,olin,59
kepeken,-1,lete,58
kepeken,-1,en,54
kepeken,-1,supa,53
kepeken,-1,poka,51
kepeken,-1,kala,49
kepeken,-1,pipi,49
kepeken,-1,sinpin,48
kepeken,-1,ko,48
kepeken,-1,lupa,46
kepeken,-1,palisa,45
kepeken,-1,mun,44
kepeken,-1,nena,44
kepeken,-1,pimeja,43
kepeken,-1,n,42
kepeken,1,toki,14730
kepeken,1,e,13911
kepeken,1,ilo,10663
kepeken,1,nimi,8601
kepeken,1,nasin,8044
kepeken,1,ala,7029
kepeken,1,tenpo,4396
kepeken,1,sitelen,3671
kepeken,1,ona,3312
kepeken,1,ni,1942
kepeken,1,luka,1405
kepeken,1,wawa,1348
kepeken,1,lipu,1216
kepeken,1,seme,1143
kepeken,1,tomo,905
kepeken,1,pi,837
kepeken,1,mute,817
kepeken,1,kalama,816
kepeken,1,len,814
kepeken,1,ijo,789
kepeken,1,uta,679
kepeken,1,noka,676
kepeken,1,palisa,642
kepeken,1,telo,586
kepeken,1,linja,578
kepeken,1,mani,558
kepeken,1,li,553
kepeken,1,pali,545
kepeken,1,sona,498
kepeken,1,mi,497
kepeken,1,pona,491
kepeken,1,lon,486
kepeken,1,jan,482
kepeken,1,musi,445
kepeken,1,lawa,421
kepeken,1,kiwen,395
kepeken,1,kon,379
kepeken,1,poki,371
kepeken,1,nanpa,366
kepeken,1,lili,362
kepeken,1,sike,357
kepeken,1,tawa,345
kepeken,1,la,334
kepeken,1,nena,327
kepeken,1,sina,321
kepeken,1,ko,293
kepeken,1,pilin,276
kepeken,1,kulupu,276
kepeken,1,sijelo,235
kepeken,1,taso,234
kepeken,1,supa,218
kepeken,1,kule,216
kepeken,1,kepeken,201
kepeken,1,tan,200
kepeken,1,ike,191
kepeken,1,kili,182
kepeken,1,oko,179
kepeken,1,lukin,177
kepeken,1,a,173
kepeken,1,seli,169
kepeken,1,sama,164
kepeken,1,namako,156
kepeken,1,kasi,150
kepeken,1,ante,146
kepeken,1,lupa,138
kepeken,1,soweli,138
kepeken,1,kin,138
kepeken,1,ma,128
kepeken,1,leko,124
kepeken,1,pu,118
kepeken,1,moku,118
kepeken,1,wile,112
kepeken,1,nasa,108
kepeken,1,utala,104
kepeken,1,ale,102
kepeken,1,selo,92
kepeken,1,anu,91
kepeken,1,suno,89
kepeken,1,ken,87
kepeken,1,linluwi,84
kepeken,1,suli,81
kepeken,1,pakala,77
kepeken,1,wan,75
kepeken,1,tu,75
kepeken,1,sinpin,74
kepeken,1,olin,74
kepeken,1,mu,73
kepeken,1,kute,70
kepeken,1,misikeke,69
kepeken,1,pan,67
kepeken,1,waso,67
kepeken,1,sin,66
kepeken,1,nimisin,64
kepeken,1,o,58
kepeken,1,kala,58
kepeken,1,poka,55
kepeken,1,inli,52
kepeken,1,en,48
kepeken,1,kipisi,47
kepeken,1,usawi,43
kepeken,1,pipi,42
kepeken,1,esun,42
kepeken,1,sewi,40
kepeken,2,pona,9702
kepeken,2,ni,4778
kepeken,2,nimi,3878
kepeken,2,lili,3190
kepeken,2,pi,2849
kepeken,2,ilo,2830
kepeken,2,e,2763
kepeken,2,seme,2759
kepeken,2,toki,2029
kepeken,2,inli,1959
kepeken,2,mute,1709
kepeken,2,sitelen,1624
kepeken,2,ona,1380
kepeken,2,ante,1355
kepeken,2,tawa,1231
kepeken,2,la,1033
kepeken,2,mi,978
kepeken,2,suli,976
kepeken,2,nasin,970
kepeken,2,kepeken,866
kepeken,2,lon,733
kepeken,2,li,511
kepeken,2,nanpa,491
kepeken,2,sona,481
kepeken,2,ala,451
kepeken,2,kalama,427
kepeken,2,sina,385
kepeken,2,sama,371
kepeken,2,lipu,358
kepeken,2,tu,357
kepeken,2,nasa,336
kepeken,2,ijo,309
kepeken,2,sin,302
kepeken,2,tenpo,281
kepeken,2,musi,263
kepeken,2,wawa,256
kepeken,2,epelanto,234
kepeken,2,pu,209
kepeken,2,ike,194
kepeken,2,ale,194
kepeken,2,wan,187
kepeken,2,taso,160
kepeken,2,tomo,156
kepeken,2,luka,155
kepeken,2,tan,151
kepeken,2,jan,146
kepeken,2,siko,145
kepeken,2,moku,144
kepeken,2,lasina,136
kepeken,2,lukin,127
kepeken,2,epanja,124
kepeken,2,kanse,123
kepeken,2,len,122
kepeken,2,suno,116
kepeken,2,palisa,103
kepeken,2,utala,102
kepeken,2,uta,98
kepeken,2,kulupu,95
kepeken,2,seli,90
kepeken,2,lawa,90
kepeken,2,tosi,89
kepeken,2,linja,88
kepeken,2,nijon,87
kepeken,2,noka,76
kepeken,2,kasi,75
kepeken,2,pasi,69
kepeken,2,kipisi,69
kepeken,2,ku,69
kepeken,2,poki,66
kepeken,2,telo,61
kepeken,2,losi,61
kepeken,2,a,60
kepeken,2,anki,59
kepeken,2,alasa,58
kepeken,2,manka,57
kepeken,2,kute,54
kepeken,2,sonko,51
kepeken,2,moli,51
kepeken,2,te,48
kepeken,2,ken,47
kepeken,2,losupan,47
kepeken,2,mani,46
kepeken,2,pali,45
kepeken,2,pulaki,44
kepeken,2,pakala,44
kepeken,2,nena,42
kepeken,2,ucsur,42
kepeken,2,gogle,41
kepeken,2,emosi,41
kepeken,3,la,1571
kepeken,3,taso,1108
kepeken,3,lon,941
kepeken,3,ni,893
kepeken,3,pona,839
kepeken,3,toki,742
kepeken,3,nimi,725
kepeken,3,pi,581
kepeken,3,a,513
kepeken,3,mi,414
kepeken,3,li,413
kepeken,3,ilo,350
kepeken,3,tawa,340
kepeken,3,e,337
kepeken,3,ona,310
kepeken,3,tenpo,255
kepeken,3,anu,254
kepeken,3,mute,222
kepeken,3,sitelen,193
kepeken,3,kepeken,181
kepeken,3,tan,163
kepeken,3,inli,156
kepeken,3,ala,109
kepeken,3,kalama,98
kepeken,3,nanpa,91
kepeken,3,lili,86
kepeken,3,sin,80
kepeken,3,nasin,71
kepeken,3,sona,66
kepeken,3,ike,62
kepeken,3,sike,56
kepeken,3,sina,50
kepeken,3,jan,49
kepeken,3,kin,48
kepeken,3,seme,48
kepeken,3,linja,41
kepeken,3,ante,40
kepeken,4,mi,358
kepeken,4,pona,258
kepeken,4,tenpo,212
kepeken,4,ni,168
kepeken,4,toki,143
kepeken,4,sina,131
kepeken,4,seme,123
kepeken,4,jan,111
kepeken,4,la,72
kepeken,4,lon,70
kepeken,4,sike,61
kepeken,4,ona,60
kepeken,4,nimi,59
kepeken,4,tu,54
kepeken,4,ken,50
kepeken,4,mute,50
kepeken,4,li,45
kepeken,4,a,45
kepeken,4,musi,43
kepeken,5,li,105
kepeken,5,tu,58
kepeken,5,mute,54
kepen,-1,mi,59
kepen,1,e,89
kepi,-1,jan,43
kepijona,-1,jan,49
kese,1,li,43
kesi,-1,jan,51
keta,-1,jan,51
keto,-1,jan,45
kewapi,-1,pipi,249
kewapi,1,li,101
ki,-3,mi,42
ki,-2,li,158
ki,-2,e,101
ki,-2,ki,41
ki,-1,jan,801
ki,-1,li,269
ki,-1,nimi,219
ki,-1,mi,212
ki,-1,tawa,178
ki,-1,wa,171
ki,-1,toki,157
ki,-1,pona,106
ki,-1,ki,93
ki,-1,e,82
ki,-1,ijo,59
ki,-1,ni,58
ki,-1,nasa,54
ki,-1,ala,54
ki,-1,tila,51
ki,-1,soweli,48
ki,-1,ka,43
ki,-1,a,43
ki,-1,la,42
ki,-1,ilo,40
ki,1,li,380
ki,1,mi,266
ki,1,moku,170
ki,1,si,144
ki,1,jan,133
